2025-06-04T10:57:11.998689,5
2025-06-04T10:57:15.005486,4
2025-06-04T10:57:18.011981,4
2025-06-04T10:57:21.018218,4
2025-06-04T10:57:24.024622,3
2025-06-04T10:57:27.030795,4
2025-06-04T10:57:30.036982,3
